title,content,link
c++ 특정 함수 실행시 강제종료됩니다...,"#include<iostream>usingnamespacestd;structNode{intval;Node*prev,*next;Node():val(0),prev(NULL),next(NULL){}Node(intx):val(x),prev(NULL),next(NULL){}Node(intx,Node*prev,Node*next):val(x),prev(prev),next(next){}};classMyLinkedList{public:Node*header;Node*trailer;Node*p;intsize;MyLinkedList(){header=newNode(0,NULL,trailer);trailer=newNode(0,header,NULL);p=header->next;size=0;}voidbegin(){p=header->next;}voidend(){p=trailer;}voidinsert(intval){Node*newNode=newNode(val,p->prev,p);p->prev->next=newNode;newNode->next->prev=newNode;size++;}voiderase(){if(size<=0){cout<<""Empty""<<endl;return;}p->prev->next=p->next;p->next->prev=p->prev;begin();size--;}voidnext(){p=p->next;}voidprev(){p=p->prev;}voidprint(){if(size<=0){cout<<""Empty""<<endl;return;}Node*ptr=header->next;while(ptr)cout<<ptr->val<<"" "";cout<<endl;}intfind(intval){if(size<=0){cout<<""Empty""<<endl;return-2;}Node*ptr=header->next;for(intidx=0;idx<size;idx++){if(ptr->val==val)returnidx;}return-1;}};intmain(){intT;cin>>T;MyLinkedList l;for(inti=0;i<T;i++){string cmd="""";cin>>cmd;if(cmd==""find""){intval;cin>>val;intresult=l.find(val);if(result!=-2){cout<<result<<endl;}}elseif(cmd==""print""){l.print();}elseif(cmd==""insert""){intval;cin>>val;l.insert(val);}elseif(cmd==""erase""){l.erase();}elseif(cmd==""begin""){l.begin();}elseif(cmd==""end""){l.end();}elseif(cmd==""++""){l.next();}elseif(cmd==""?""){l.prev();}}}링크드리스트에 포인터 넣는거 만들어보고 있었는데, 다른 함수 말고 insert 함수를 실행하면 ( insert 3 같은 입력값을 주는 순간 ) 그냥 프로세스가 종료됩니다. 왜 이런걸까요...",http://okky.kr/article/903182
c언어 새내기 질문있읍니다!,"#include<stdio.h>int main(void);{double x;double y;x = 0;y = 0;printf(""x값을 입력하시오:"");scanf(""%f"", &x);y = 3*x ^ 2 + 7*x + 11;printf(""다항식의 해는 %f입니다."", y);return 0;}이 쉬운거 하는데C2059 구문오류 '}'E0169 선언이 필요합니다C2449 파일범위에 '{'가 있습니다. 함수 헤더가 없는 것 같습니다.이렇게 3개 뜨내요 이런적이 없었는데 뭐가 문제인가요???",http://okky.kr/article/903155
언어 추천 부탁드려요,"대학교 1학년 학생입니다. 고등학교 2학년부터 프로그래밍을 접했고 python, java, c언어 맛만 본 상태입니다. 학교에서도 위 언어 3개로 진도를 나가고 있는데, 학교 진도만으로는 부족하다 느껴 독학을 하려합니다. 컴퓨터 구조를 알아야겠다고 생각해 code 책 어제부터 읽기 시작했구요. 언어는 위에 세 언어 중 하나만 집중적으로 공부하려 합니다. 나머지 언어는 진도에 뒤쳐지지만 않게 공부하고요.혹시 어떤 언어가 좋을지 추천 부탁드립니다. 저는 게임과 앱 개발을 희망합니다. c++, c#은 게임 쪽에 많이 쓰이고 있다는 장점이 있고 java는 어디든 많이 쓰이고 앱에도 유용하다 생각하구요. python도 제가 아직 초보이다 보니 타 언어보다는 쉽게 마스터 할 수 있을 거란 생각에 3가지 언어 중 어떤 언어를 할 지 고민입니다. 읽고 장/단점 비교해서 추천해주실 수 있으신가요?",http://okky.kr/article/902391
학부생 학업 관련 질문 있습니다.,"워낙 1, 2학년에 개판을 쳐서 3학년인 지금 C++을 듣고 있는데요 과제 따라가기가 너무 버겁습니다..C언어는 거의 공부를 하지 않았고 반복문까지만 좀 들었던 것 같습니다.. 구조체와 동적 할당을 사용하여과제를 하고 있는데 사용자 정의 함수를 사용하는 부분은 손을 델수가 없더라구요.이런 경우 그냥 구글링 꾸역꾸역 하며 따라가는게 맞을까요 C언어를 한번 훑고 오는게 나을까요 ?",http://okky.kr/article/902128
c++ STL을 사용하지 않고 중간 문자열을 삭제,"입력으로 주어진 문자열에서 중복해서?? 나타나는 문자를 제거하는 함수를 만들고 있습니다.ex>char data[100]=""asdfasdfasdfaeewwr"" ;function(data)lprinf(""%s"",data) // asdfewr 이 나와야 합니다./**
 * Goal: Delete duplicate characters in array
 * Input: array a[] 
 * Output: array a[]
 **/// Pseudocode// value <- null// k <- 0// i <- 0// WHILE i < ARRAY_LENGTH//      value <- array[i]//      k <- i + 1//      WHILE k < ARRAY_LENGTH//      IF  array[k] == value THEN//         ERASE array[k]//      k <- k+1// i <- i + 1#include<iostream>#include<string.h>#include<stdio.h>#include<stdlib.h>#include<math.h>usingnamespacestd;voidexcludeRedundantLetters(char*str);//intmain(){chardata[100]=""Hellow world\n"";excludeRedundantLetters(data);printf(""%s"",data);//Helow ord 가 나와야 합니다return0;}voidexcludeRedundantLetters(char*str){charvalue;intk=0;inti=0;while(i<strlen(str)){value=str[i];printf(""%c\n"",value);//디버깅용k=i+1;printf(""%d\n"",k);//디버깅용while(k<strlen(str)){if(str[k]==value){printf(""%c"",value);//디버깅용printf(""지워우어어어어\n"");//디버깅용}k++;}i++;}}STL을 사용하지 않으려 하고 있는데 조건문에 들어갈 삭제 함수를 못 짜겠네요 str.erase를 써버리고 싶지만...My_erase()를 만들까 하는데 도움을 좀 주십시오",http://okky.kr/article/901871
구조체 배열 정렬관련하에 관련하여 질문있습니다!,"아까도 질문 한번 드렸는데 제가 완전히 잘못 이해하고 있는 상태에서 질문드려 다시 한번 게시합니다.어떻게 Kim, Lee(김씨, 이씨~~~) 순으로 정렬시킬수 있을까요 ?감이 잡히질 않습니다.. 키워드라도 던져주시면 도움 많이 될 것 같습니다.Char로 학생들의 이름을 입력받았고 입력 받은 학생들의 이름을 출력할때는 Kim, Lee~~순으로 정렬하여야 하는데 도통 감이 안잡힙니다 ㅠ 혹시 코드가 도움이 될까하여 같이 첨부합니다.sort함수를 사용한 부분은 무시하셔도됩니다. 바보같이 정렬할뻔했습니다..compare부분에서 아스키코드를 활용하여 바꿔야할지.. 아니면 다른 방법이 있는지 잘 모르겠습니다..",http://okky.kr/article/901355
c++ 구조체 배열 정렬하는 법 질문있습니다!,구조체 배열로 name 부분을 정렬하면 될 것 같은데 어떤식으로 코드를 작성해야 할지 전혀 모르겠습니다.혹시 초급자가 보기 좋은 책이나 웹사이트 추천해주시면 공부하는데 큰 도움이 될 것 같습니다.,http://okky.kr/article/901161
혼자 배우고 있는 초보잔데요 처음에 입력한 값을 다시 되돌릴려면 어떻게 해야하죠?,"intmain(){charname[80];inthak;intKM,M,CM,MM;doubledis;printf(""이름(문자열)을 입력하세요 : "");scanf(""%s"",name);printf(""소수점 이하 자리수가 10자리 이상인 실수를 입력하세요 : "");scanf(""%lf"",&dis);KM=(double)dis;dis=(double)dis-KM;dis=dis*1000;M=(double)dis;dis=(double)dis-M;dis=dis*100;CM=(int)dis;dis=dis-CM;dis=dis*10;MM=(int)dis;printf(이름:%s%lfkm is%dkm,%dm,%dcm,%dmm\n"",name,dis,KM,M,CM,MM);return0;}여기서 만약 12.3456789123을 입력하면 다 잘나오는데 %lfkm에서 계산되서 남은 dis값이 나오더라구요. 전 첨에 입력한 12.3456789123km로 출력되게 하고 싶은데 어떻게 하면 되나요?",http://okky.kr/article/899876
C++ 동적 할당 배열 질문,"#include<iostream>#include<cstring>#include<vector>usingnamespacestd;classTrie{private:Trie*child=newTrie[10];Trie*child2[10];Trie c=newTrie(3);public:Trie(){memset(child,NULL,sizeof(child));}Trie(inta){}};intmain(void){Trie d=newTrie(3);intb=9;int*a=&b;cout<<a;}1. 위 코드에서Trie* child=new Trie[10];Trie* child2[10];두개는 같은건가요?다르다면 어떤점에서 다른건가요?2. 왜 Class 안에서동적할당은 가능하나Trie c = new Trie(3);Trie child[10];위와 같이 정적 할당은 불가능한건가요? (오류가 뜹니다)3. main 문에서 정적할당을 해주려고하는데 왜오류가 나는걸까요?Trie d = new Trie(3);4. 추가classTrie{private://Trie* child=new Trie[10];//Trie* child2[10];Trie d[3]={NULL,NULL,NULL};public://Trie() {//memset(child, NULL, sizeof(child));//}Trie(){}};이렇게 하였을때Trie d[3] = { NULL,NULL,NULL }; 이부분이 왜 오류가 나는것인가요?5.#include <iostream>#include <cstring>#include <vector>using namespace std;class Trie {private:int a;public:Trie() { a = 3; }//Trie(int c) { a = 3; }};int main(void){Trie d = NULL;//Trie f(3);}여기서 주석을 지우면 옳은 코드가 되는데 위와같이 주석을 달면Trie d = NULL; 문이 오류가나는데생성자가 있음에도 왜 오류가 나는걸까요>? ㅜㅜ",http://okky.kr/article/899693
C언어 오류 뜨는데 어떡하져?,이거 어떻게 바꿔야 되여..?,http://okky.kr/article/899464
체스판 위의 개미 알고리즘 질문,"기존 체스판 위의 개미 알고리즘은https://kitspeed.tistory.com/entry/%EC%B2%B4%EC%8A%A4%ED%8C%90%EC%9C%84%EC%9D%98-%EA%B0%9C%EB%AF%B8이런식으로 n번 이동한 위치의 x,y좌표값인데이게 아니라 n값을 받으면 n*n크기의 체스판의 숫자가 나오게끔 할수있을까요?예를 들어 5를 입력하면//              1  4  5 16 17//              2  3  6 15 18//              9  8  7 14 19//             10 11 12 13 20//             25 24 23 22 21이렇게 나오게",http://okky.kr/article/898004
moving average filter의 taps수를 지정하고 싶은데 scanf()함수를 어디에 추가하면 좋을까요?,"'f'키를 누르면 moving average filter의 taps수를 입력할 수 있도록 수정하고 싶은데 어느 부분에 scanf를 추가해야 할까요.#include <Windows.h>#pragma comment(lib,""winmm.lib"")#include <iostream>#include <conio.h> //input,output에 해당하는 header파일using namespace std;HANDLE hEvent_BufferReady;HANDLE hEvent_FinishedPlaying;#define Samplerate 16000#define LEN_BUF 16000#define nSec 5int iBuf;int iplaying;unsigned long result;short in[LEN_BUF], out[LEN_BUF]; //filter하기 전,후 어레이char filter_on = 0; //filter할 때,안 할 때 구분short spt[16000];HWAVEIN hWaveIn;HWAVEOUT hWaveOut;WAVEFORMATEX pFormat;enum { NUM_BUF = 8 };WAVEHDR header[NUM_BUF];void MovingAverageFilter(short* in, short* out, int N, int tap){int i, j, M;float t;for (i = 0; i < N; i++) {for (j = 0, t = 0, M = 0; j < tap; j++) {if (i - j >= 0) {t += in[i - j];M++;}}out[i] = (short)(t / M);}}DWORD WINAPI RecordingWaitingThread(LPVOID ivalue){while (1) {WaitForSingleObject(hEvent_BufferReady, INFINITE);result = waveInUnprepareHeader(hWaveIn, &header[iBuf], sizeof(WAVEHDR));iplaying = iBuf;memcpy(spt, header[iBuf].lpData, LEN_BUF * sizeof(short));memcpy(header[iBuf].lpData, spt, LEN_BUF * sizeof(short));result = waveOutPrepareHeader(hWaveOut, &header[iplaying], sizeof(WAVEHDR));result = waveOutWrite(hWaveOut, &header[iplaying], sizeof(WAVEHDR));++iBuf;if (iBuf == NUM_BUF) iBuf = 0;result = waveInPrepareHeader(hWaveIn, &header[iBuf], sizeof(WAVEHDR));result = waveInAddBuffer(hWaveIn, &header[iBuf], sizeof(WAVEHDR));}return 0;}DWORD WINAPI PlayingWaitingThread(LPVOID ivalue){while (1) {WaitForSingleObject(hEvent_FinishedPlaying, INFINITE);waveOutUnprepareHeader(hWaveOut, &header[iplaying], sizeof(WAVEHDR));}}static void CALLBACK waveOutProc(HWAVEOUT hWaveOut, UINT uMsg, DWORD dwInstance, DWORD dwParam1, DWORD dwParam2){if (uMsg != WOM_DONE)return;SetEvent(hEvent_FinishedPlaying);}void CALLBACK waveInProc(HWAVEIN hwi, UINT uMsg, DWORD dwInstance, DWORD dwParam1, DWORD dwParam2){if (uMsg != WIM_DATA)return;SetEvent(hEvent_BufferReady);}int main(int argc, TCHAR* argv[]){hEvent_BufferReady = CreateEvent(NULL, FALSE, FALSE, NULL);hEvent_FinishedPlaying = CreateEvent(NULL, FALSE, FALSE, NULL);pFormat.wFormatTag = WAVE_FORMAT_PCM;pFormat.nChannels = 1;pFormat.nSamplesPerSec = Samplerate;pFormat.wBitsPerSample = 16;pFormat.nBlockAlign = pFormat.nChannels * pFormat.wBitsPerSample / 8;pFormat.nAvgBytesPerSec = (pFormat.nSamplesPerSec) * (pFormat.nChannels) * (pFormat.wBitsPerSample) / 8;pFormat.cbSize = 0;short int* pBuf;size_t bpbuff = LEN_BUF;pBuf = new short int[bpbuff * NUM_BUF];result = waveInOpen(&hWaveIn, WAVE_MAPPER, &pFormat, (DWORD_PTR)waveInProc, 0L, CALLBACK_FUNCTION);result = waveOutOpen(&hWaveOut, WAVE_MAPPER, &pFormat, (DWORD_PTR)waveOutProc, 0L, CALLBACK_FUNCTION);for (int i = 0; i < NUM_BUF; i++){header[i].lpData = (LPSTR)&pBuf[i * bpbuff];header[i].dwBufferLength = bpbuff * sizeof(*pBuf);header[i].dwFlags = 0L;header[i].dwLoops = 0L;}DWORD myThreadID;DWORD myThreadIDPlay;HANDLE hThread;HANDLE hThreadPlay;hThread = CreateThread(NULL, 0, RecordingWaitingThread, NULL, 0, &myThreadID);hThreadPlay = CreateThread(NULL, 0, PlayingWaitingThread, NULL, 0, &myThreadIDPlay);iBuf = 0;waveInPrepareHeader(hWaveIn, &header[iBuf], sizeof(WAVEHDR));waveInAddBuffer(hWaveIn, &header[iBuf], sizeof(WAVEHDR));waveInStart(hWaveIn);char key;do {key = _getch(); //키 입력을 기다림if (key == 'f') { //f키 입력시 filter 개시printf(""Filter on\n""); filter_on = 1;}if (key == 'r') { //r키 입력시 원래 소리로 돌아감printf(""Filter off\n""); filter_on = 0;}} while (key != 'e'); //e키 입력시 종료waveInClose(hWaveIn);waveOutClose(hWaveOut);CloseHandle(hThread);CloseHandle(hThreadPlay);CloseHandle(hEvent_BufferReady);CloseHandle(hEvent_FinishedPlaying);return 0;}",http://okky.kr/article/896682
객체지향 코딩 설계 도와주세요!!(c++),"안녕하세요. c++로 객체지향 언어를 공부하고 있는 프로그래밍 초보입니다.아래 제시된 코드는 C로 작성된 코딩 문제입니다. 이 문제를 객체지향적으로 다시 풀어낼려고 하는데 도저히 구성이 생각이 잘 안나서 설계를 하는 요령 좀 부탁드립니다ㅠㅠ상속, 재사용, 다형성, 추상화 이런 것들을 활용하고 싶은데 이게 잘 안되네요.문제는 최대한 이해하기 쉽게 설명드리겠습니다.---------------------------------------------------------문제 설명---------------------------------------------------------------문제 : 사용자에게 n개를 입력 받은 만큼 IMD를 피해서 올바르게 주파수 채널을 설정하여 출력한다.IMD : 두개의 주파수 사이에서 발생하는 잡음으로 이 잡음이 발생하는 주파수는 피해서 채널을 설정해야한다.1. 주파수 범위는 900~928Mhz로 채널의 간격은 0.5씩이다. 즉, 1채널 : 900Mhz, 2채널 :900.5Mhz 와 같이 0.5의 간격이 있습니다. 총 57개의 채널이 존재하겠죠.2. 주파수 채널이 두개 이상 설정되었을 시 IMD 잡음이 발생한다.IMD를 구하는 공식 : ( 2*f1 - f2, 2*f2 -f1) 이렇게 공식으로 총 두개의 IMD가 구해진다. 여기서 f1, f2는 주파수 채널 값(ex. f1 : 900, f2 : 910)을 의미합니다.3. 채널 설정은 랜덤으로 정해진다. 1채널이 900, 2채널이 900.5와 같이 설정을 순차적으로 하는 것이 아닌 57개의 공간중 랜덤으로 채널을 설정한다. (ex. 1채널 920.5, 2채널 925, 3채널 905)※ 예시예를 들어서, 사용자에게 3을 입력 받고 1채널을 900으로 설정하고 2채널을 905로 설정했을 경우, IMD가 발생해서 IMD를 구하는 공식을 통해 총 두개의 IMD가 구해지고 구해진 채널은 사용할 수 없을 것이다.이 다음 3채널을 설정할 때 3채널은 IMD가 설정된 채널은 피해서 채널을 설정하고 다시 1 채널과 3채널의 IMD, 2채널과 3채널의 IMD가 발생하여 총 4개의 IMD가 구해질 것이다.이런식으로 IMD를 피해 계속 채널을 설정하는 것이 요점이다.참고로 Fre는 주파수의 약자입니다.#include<stdio.h>#include<stdlib.h>#include<time.h>#include<malloc.h>#define FRELENTH 57intfre_field[FRELENTH]={0};intfre_index[FRELENTH];floatone_fre,two_fre;floatone_imd,two_imd;intone_imd_index,two_imd_index;// Random Frequency Channel MakeintFindEmpty(intindex){intj=0;intrandom=rand()%57;while(j!=fre_field[random]){random=rand()%57;}fre_field[random]=1;// Fre Checkfre_index[index]=random;returnrandom;// Result Value return}// IMD Frequency ProcessingvoidWriteImd(intindex){intk;for(k=0;k<index;k++){one_fre=(fre_index[k]/2.0)+900;two_fre=(fre_index[index]/2.0)+900;one_imd=(2*one_fre)-two_fre;two_imd=(2*two_fre)-one_fre;one_imd_index=2*(one_imd-900);two_imd_index=2*(two_imd-900);// First IMD Writeif(0<=one_imd_index&&!fre_field[one_imd_index]){fre_field[one_imd_index]=2;}// Second IMD Writeif(0<=two_imd_index&&!fre_field[two_imd_index]){fre_field[two_imd_index]=2;}}}intmain(void){intn;printf(""지정할 주파수 개수 : "");scanf(""%d"",&n);srand(time(NULL));// Generate Seed Valuefloat*result=(float*)malloc(sizeof(float)*n);// Cyclefor(inti=0;i<n;i++){result[i]=FindEmpty(i);WriteImd(i);}// Print Resultfor(inti=0;i<n;i++){printf(""%d 번째 채널 %.1f\n"",i+1,result[i]/2.0+900);}free(result);return0;}저는 배열과 랜덤함수를 이용해서 문제를 풀었습니다. 기본적으로 배열을 0 으로 만들고 IMD 채널들은 배열 값을 2로 만들고, 정상적으로 설정된 채널은 1로 설정하여 반복문을 통해 문제를 풀었습니다.위에 코드는 꼭 보실 필요는 없고, 문제만 이해하시고 객체지향적으로 구성하는 요령만 적어주셔도 감사하겠습니다!우선 이 문제 기능적인 부분들은1. 랜덤으로 주파수 채널 설정2. IMD 공식을 구하는 함수2. 설정된 채널 조회이 세가지 정도만 구현할 것이고, 위 같은 실질적인 기능들은 컨트롤 클래스에다 구현하고,나머지 데이터들을 Entity클래스에 만들어서 상속 같은 것들을 구현하고 싶습니다. (사실 정말 이렇게 구현하는지는 몰라요. 책에서는 이런식으로 한다고 나와있었어요....)코드로 작성해주셔도 좋고, 이론적으로 설명해주셔도 좋습니다. 또한 질문 외에 피드백도 달아주세요.좋은 답변 부탁드립니다.감사합니다.",http://okky.kr/article/895926
